strategy,symbol,entry_date,exit_date,holding_days,entry_price,exit_price,shares,pnl,pnl_pct,commission,entry_value,exit_value,sector,overall_quality_score,balance_sheet_quality_score,cash_flow_quality_score,income_statement_quality_score,bs_liquidity_score,bs_leverage_score,bs_asset_quality_score,cf_generation_score,cf_efficiency_score,cf_sustainability_score,is_profitability_score,is_margin_score,is_growth_score,success_probability
rsi_divergence,BRLSW,2025-06-02,2025-06-11,9,0.095,0.112,21052,353.52623600000004,17.67684210526316,4.357764,1999.94,2357.824,CONSUMER DEFENSIVE,31.26024858516312,50.0,26.182571470191263,18.0,50.0,50.0,50.0,0.0,24.67891176281555,100.0,0.0,0.0,100.0,0.9530573
rsi_divergence,OFS,2025-05-29,2025-06-18,20,8.28,9.1,241,193.4314200000001,9.693478260869572,4.18858,1995.48,2193.1,FINANCIAL SERVICES,32.872653766260406,50.0,41.872435013866806,7.513971210836352,50.0,50.0,50.0,67.181087534667,50.0,0.0,0.0,49.11092294664283,0.0,0.93137264
rsi_divergence,CTSO,2025-05-29,2025-06-23,25,0.82,1.26,2439,1068.08688,53.4048780487805,5.073119999999999,1999.98,3073.14,HEALTHCARE,26.66349429308064,50.0,10.266573694557408,19.928014629049105,50.0,50.0,50.0,4.855858201397711,15.6466876971737,26.76728086552177,0.0,50.0,80.24846162777196,0.936262
rsi_divergence,CRML,2025-06-06,2025-06-26,20,1.37,3.66,1459,3333.7712300000007,166.78613138686134,7.33877,1998.83,5339.9400000000005,BASIC MATERIALS,23.290921573798947,50.0,2.033095678178624,18.0,50.0,50.0,50.0,1.1926686119507988,0.0,8.09118317539238,0.0,50.0,50.0,0.9719415
rsi_divergence,YB,2025-05-28,2025-06-27,30,14.51,21.92,137,1010.1790900000004,50.81716057891113,4.99091,1987.87,3003.0400000000004,TECHNOLOGY,61.900000000000006,50.0,,85.0,50.0,50.0,50.0,79.17805658342807,,50.0,100.0,100.0,50.0,0.94426334
rsi_divergence,NTIC,2025-05-28,2025-07-01,34,7.2,8.29,277,297.63926999999984,14.923749999999991,4.29073,1994.4,2296.33,BASIC MATERIALS,22.23650042459765,50.0,1.5451371079974172,15.372368173407375,50.0,50.0,50.0,5.51834681427649,0.0,0.0,0.0,35.40204540781877,50.0,0.9420769
rsi_divergence,ACON,2025-06-03,2025-07-07,34,6.45,7.75,310,398.598,19.93488372093024,4.402,1999.5,2402.5,HEALTHCARE,25.71675104312204,50.0,12.34889048660606,15.122403478064816,50.0,50.0,50.0,6.271973393935598,9.002698245457113,41.43891097503857,0.0,3.943617356723491,94.8956210620008,0.9172411
rsi_divergence,SHPH,2025-06-03,2025-07-15,42,0.168,4.7,11904,53890.979328,2694.7214285714285,57.94867200000001,1999.872,55948.8,HEALTHCARE,43.018939785688445,50.0,28.84527207784376,,50.0,50.0,50.0,4.805960415792666,30.950491244865784,100.0,,,0.0,0.92612606
rsi_divergence,SBSI,2025-06-02,2025-07-17,45,27.78,31.16,71,235.79526,11.954859611231102,4.184740000000001,1972.38,2212.36,FINANCIAL SERVICES,25.643973091182268,50.0,21.0,6.511685562300793,50.0,50.0,50.0,0.0,0.0,100.0,0.0,2.8321631109908543,18.87345543001179,0.90542865
rsi_divergence,WALDW,2025-06-25,2025-07-17,22,0.0531,0.0898,37664,1376.8866144000003,68.84576271186442,5.382185600000001,1999.9584,3382.2272000000003,CONSUMER DEFENSIVE,50.0,50.0,,,50.0,50.0,50.0,14.890603732297286,,0.0,,,,0.9076262
rsi_divergence,SPMC,2025-06-23,2025-07-17,24,16.9,18.44,118,177.54988000000026,8.90331360946747,4.17012,1994.2,2175.92,,50.0,50.0,,,50.0,50.0,50.0,14.890603732297286,,0.0,,,,0.9025664
rsi_divergence,AUPH,2025-07-07,2025-07-17,10,7.47,9.07,267,422.7838200000001,21.197590361445787,4.41618,1994.49,2421.69,HEALTHCARE,80.68342743789084,50.0,98.63197679946686,93.043750276667,50.0,50.0,50.0,100.0,95.43992266488954,100.0,100.0,100.0,76.81250092222335,0.9577175
rsi_divergence,FGL,2025-06-05,2025-07-18,43,0.9615,1.0,2080,76.00007999999993,3.8001560062402455,4.07992,1999.92,2080.0,INDUSTRIALS,50.0,50.0,,,50.0,50.0,50.0,14.890603732297286,,,0.0,0.0,,0.9104594
rsi_divergence,ADGM,2025-06-05,2025-07-23,48,1.12,1.77,1785,1155.0913499999997,57.77767857142854,5.158650000000001,1999.2000000000005,3159.45,HEALTHCARE,33.860291738600345,50.0,1.0917931472737772,,50.0,50.0,50.0,3.89926124026349,0.0,0.0,,,100.0,0.9577238
rsi_divergence,GLE,2025-07-01,2025-07-23,22,1.45,3.6,1379,2957.8860500000005,147.9275862068966,6.9639500000000005,1999.55,4964.400000000001,TECHNOLOGY,50.0,50.0,,,50.0,50.0,50.0,4.871444099994511,50.0,,0.0,0.0,,0.90059525
rsi_divergence,MESO,2025-06-23,2025-07-24,31,10.16,16.98,196,1331.4005599999998,66.85885826771653,5.31944,1991.36,3328.08,HEALTHCARE,50.0,50.0,,,50.0,50.0,50.0,14.189233271297615,,0.0,,,,0.93599236
rsi_divergence,PCTY,2025-06-18,2025-07-24,36,176.45,188.14,11,124.57951000000014,6.418481156134891,4.01049,1940.95,2069.54,TECHNOLOGY,63.44703602008953,50.0,73.82703063081841,66.42387032917486,50.0,50.0,50.0,90.4531668022303,100.0,25.48587969975428,33.78771694285727,76.36261184010652,100.0,0.9409306
rsi_divergence,AUR,2025-07-01,2025-07-24,23,5.05,6.52,396,577.5382799999996,28.879801980198007,4.58172,1999.8,2581.92,TECHNOLOGY,22.790959012629173,50.0,12.893582089552275,5.9884615384615385,50.0,50.0,50.0,0.0,12.064676616915609,49.33333333333333,0.0,0.0,33.269230769230774,0.9003869
rsi_divergence,ORGO,2025-06-02,2025-07-25,53,2.66,5.03,751,1774.09481,88.80864661654135,5.77519,1997.66,3777.53,HEALTHCARE,42.73620556033867,50.0,8.583122741392298,68.83463251670355,50.0,50.0,50.0,8.293377323288647,17.5525727069228,0.0,46.47828507795053,67.47772828507777,100.0,0.95699704
rsi_divergence,SNDX,2025-07-01,2025-07-29,28,8.82,10.35,226,341.44757999999973,17.12959183673468,4.332420000000001,1993.32,2339.1,HEALTHCARE,29.54057691536269,50.0,20.971445198068743,18.0,50.0,50.0,50.0,0.0,33.08696368278115,66.77706106992717,0.0,50.0,50.0,0.94686836
rsi_divergence,ACTU,2025-07-15,2025-07-30,15,5.97,7.27,335,431.0646,21.553768844221107,4.4354,1999.95,2435.45,HEALTHCARE,36.11438994024877,50.0,7.922393758329617,,50.0,50.0,50.0,0.735344926516793,36.74522466145198,0.0,,,21.125617802561425,0.90279853
rsi_divergence,FORR,2025-07-15,2025-08-01,17,9.53,10.94,209,290.4117700000003,14.580587618048286,4.27823,1991.77,2286.46,INDUSTRIALS,22.42687129487969,50.0,10.860352464161773,6.891044063842084,50.0,50.0,50.0,7.9718321262687395,25.572065378847583,0.0,0.0,45.03950368524238,0.0,0.9211417
rsi_divergence,NLY,2025-06-02,2025-08-04,63,18.69,20.91,107,233.3027999999997,11.666131621187786,4.2372,1999.83,2237.37,REAL ESTATE,67.0,50.0,,100.0,50.0,50.0,50.0,14.890603732297286,,0.0,100.0,100.0,100.0,0.9078976
rsi_divergence,ONC,2025-07-07,2025-08-05,29,240.99,307.23,8,525.5342400000001,27.25913108427736,4.38576,1927.92,2457.84,HEALTHCARE,63.64709443709621,50.0,100.0,41.609101285577104,50.0,50.0,50.0,100.0,100.0,100.0,19.198263238838614,63.09931996680552,50.0,0.9184156
rsi_divergence,BITF,2025-06-27,2025-08-07,41,0.7462,1.28,2680,1425.153784,71.26424551058697,5.430216,1999.816,3430.4,FINANCIAL SERVICES,22.53655753445013,50.0,2.528962225606455,15.3,50.0,50.0,50.0,0.0,12.042677264792644,0.0,0.0,0.0,100.0,0.94599277
rsi_divergence,MNMD,2025-06-23,2025-08-12,50,6.645,10.15,300,1046.4615,52.493679458239285,5.0385,1993.5,3045.0,HEALTHCARE,29.55,50.0,21.0,18.0,50.0,50.0,50.0,0.0,0.0,100.0,0.0,0.0,100.0,0.9434799
rsi_divergence,IGIC,2025-06-11,2025-08-12,62,22.68,24.33,88,141.06312000000003,7.067857142857147,4.13688,1995.84,2141.04,FINANCIAL SERVICES,54.71269565217391,50.0,,63.860869565217385,50.0,50.0,50.0,14.890603732297286,,,100.0,100.0,17.101449275362317,0.9598637
rsi_divergence,TVC,2025-06-05,2025-08-13,69,23.3937,24.02,85,49.20533550000023,2.4745392990420614,4.0301645,1988.4645,2041.7,,41.371948257600586,50.0,41.33129350976514,33.03712176287673,50.0,50.0,50.0,34.006352087114315,51.47388059701492,100.0,7.06291591046581,43.3499697519661,76.7901492806549,0.9193085
rsi_divergence,AIZ,2025-07-30,2025-08-13,14,184.56,213.59,10,286.3185000000002,15.513572821846566,3.981500000000001,1845.6,2135.9,FINANCIAL SERVICES,59.03970304586984,50.0,90.627417607922,37.154868338986965,50.0,50.0,50.0,76.56854401980503,100.0,100.0,16.09546650162462,24.61086182887203,77.77807729891836,0.9294117
rsi_divergence,FE,2025-06-17,2025-08-13,57,39.72,43.95,50,207.3165,10.438897280966769,4.1835,1986.0,2197.5,UTILITIES,48.32499438122244,50.0,42.25988428158148,52.58597814206044,50.0,50.0,50.0,38.42815814850529,50.0,100.0,28.158148505303743,80.01928640308581,57.7231093967107,0.9805504
rsi_divergence,OPRX,2025-08-06,2025-08-14,8,12.48,17.59,160,812.7887999999999,40.7045673076923,4.8112,1996.8,2814.4,HEALTHCARE,49.27646698360845,50.0,71.54481646964786,26.96081631948425,50.0,50.0,50.0,28.86204117411965,100.0,100.0,0.0,55.72869144895785,50.0,0.94488823
rsi_divergence,VSTM,2025-07-11,2025-08-15,35,4.685,8.22,426,1500.4124700000002,75.17812166488795,5.49753,1995.81,3501.7200000000003,HEALTHCARE,32.61,50.0,21.0,27.0,50.0,50.0,50.0,0.0,0.0,100.0,0.0,50.0,100.0,0.9527058
rsi_divergence,ACXP,2025-06-13,2025-08-18,66,0.305,5.15,6557,31732.896565000003,1586.7360655737705,35.768435000000004,1999.885,33768.55,HEALTHCARE,34.83051006350006,50.0,4.031848677272915,,50.0,50.0,50.0,5.555249149778228,0.0,11.79228054921434,,,100.0,0.9362237
rsi_divergence,AVAH,2025-07-24,2025-08-19,26,3.94,7.27,507,1682.62653,84.23324873096448,5.68347,1997.58,3685.89,HEALTHCARE,45.98434786269051,50.0,66.67856229221348,22.00124207723547,50.0,50.0,50.0,39.62216269311786,100.0,69.43232404988781,0.0,23.337473590784903,50.0,0.92062837
rsi_divergence,DJCO,2025-07-15,2025-08-20,36,389.36,462.98,5,363.8382999999999,18.68904355866036,4.2617,1946.8,2314.9,TECHNOLOGY,72.80468263361382,83.32185930296049,68.9386037902081,66.34920533196524,78.26135579356252,74.60863141222933,100.0,59.84650947552027,50.0,100.0,100.0,37.8306844398841,50.0,0.9286787
rsi_divergence,OGS,2025-06-05,2025-08-22,78,73.41,76.99,27,92.59920000000008,4.671843073150801,4.0608,1982.07,2078.73,UTILITIES,39.35745320197041,50.0,24.48319036399467,43.46470700544755,50.0,50.0,50.0,44.87487636003941,50.0,6.753452300874463,9.90405539070218,74.49047148038237,82.7539527259267,0.97320896
rsi_divergence,NJR,2025-05-28,2025-08-22,86,45.3,47.91,44,110.73876000000014,5.555827814569544,4.10124,1993.2,2108.04,UTILITIES,32.62399996429398,50.0,44.90753337022948,3.836805741524268,50.0,50.0,50.0,47.88404775081957,50.0,100.0,0.0,12.78935247174756,0.0,0.907236
rsi_divergence,NMIH,2025-08-01,2025-08-22,21,37.19,40.345,53,163.10564499999992,8.274979833288516,4.109355,1971.07,2138.285,FINANCIAL SERVICES,71.7926580376343,50.0,80.41273145947508,84.57781369413975,50.0,50.0,50.0,100.0,91.6928822175224,43.01622264739456,100.0,100.0,48.592712313799176,0.93037695
rsi_divergence,XMTR,2025-08-04,2025-08-22,18,30.97,49.255,64,1165.1056000000003,58.78196641911529,5.1344,1982.08,3152.32,INDUSTRIALS,23.860689981137355,50.0,2.7842111232057998,18.946765619057174,50.0,50.0,50.0,5.780300642829942,5.551080681968646,0.0,0.0,21.552582796115168,83.70722619864694,0.9024046
rsi_divergence,BRSP,2025-07-08,2025-08-22,45,5.03,5.77,397,289.4924,14.497017892644134,4.2876,1996.91,2290.69,REAL ESTATE,22.725764979012112,50.0,0.0,18.31107346768268,50.0,50.0,50.0,0.0,0.0,0.0,0.0,71.64722136935774,0.1609098764567079,0.90088433
rsi_divergence,ACT,2025-06-09,2025-08-22,74,34.25,38.74,58,256.18658000000005,12.896379562043798,4.233420000000001,1986.5,2246.92,FINANCIAL SERVICES,68.36964778602602,50.0,78.35181944175278,76.51043344190472,50.0,50.0,50.0,100.0,83.72003767653192,44.11936046264403,100.0,100.0,21.701444806349063,0.9516758
rsi_divergence,GNSS,2025-08-12,2025-08-22,10,1.55,1.91,1290,459.9366000000001,23.00258064516129,4.4634,1999.5,2463.9,TECHNOLOGY,10.781333085231749,13.745590202016158,5.0132136476751,13.50272886715774,3.6615548132398814,0.0,53.61173769516078,2.570782737154984,20.444735625103355,0.0,0.0,7.933448310841744,67.08171206225681,0.93146
rsi_divergence,ILMN,2025-08-06,2025-08-22,16,94.43,101.8,21,150.64916999999951,7.59691835221855,4.12083,1983.03,2137.8,HEALTHCARE,56.92492814690543,50.0,75.45070422535211,45.66528162511538,50.0,50.0,50.0,100.0,100.0,18.16901408450705,44.2520775623268,82.65927977839331,10.555555555555554,0.9094784
rsi_divergence,WSBC,2025-08-07,2025-08-27,20,29.44,32.89,67,226.9738900000001,11.507031250000004,4.17611,1972.48,2203.63,FINANCIAL SERVICES,65.99770290644099,50.0,98.47788759527572,,50.0,50.0,50.0,100.0,94.92629198425246,100.0,100.0,,75.09118729581078,0.91127956
rsi_divergence,UCFI,2025-06-17,2025-08-27,71,10.46,12.5,191,385.2546399999999,19.28336520076481,4.38536,1997.86,2387.5,UNKNOWN,50.0,50.0,,,50.0,50.0,50.0,14.890603732297286,,,100.0,100.0,,0.94139045
rsi_divergence,CVKD,2025-05-30,2025-08-27,89,13.33,13.93,150,85.911,4.29662415603901,4.089,1999.5,2089.5,HEALTHCARE,25.903554711603213,50.0,16.79695454272336,11.354587389719123,50.0,50.0,50.0,5.074910866867522,18.883263426193075,54.335686573809085,0.0,0.0,63.081041053995136,0.9403387
rsi_divergence,DUKB,2025-07-16,2025-08-27,42,23.82,24.78,83,75.64620000000029,3.826196473551652,4.0338,1977.06,2056.74,,57.34346024586623,50.0,58.3110338835795,63.53182077730879,50.0,50.0,50.0,100.0,61.03677961193165,0.0,58.177241863732135,83.75731678763755,50.44576331841557,0.95920235
rsi_divergence,EHC,2025-07-24,2025-08-27,34,107.13,123.58,18,291.94722000000013,15.139820778493426,4.15278,1928.34,2224.44,HEALTHCARE,49.21238776324007,50.0,54.012383326957575,43.78912136865901,50.0,50.0,50.0,83.32064297800335,68.94708711918744,0.0,17.808798646362067,56.57868020304564,65.63999283066832,0.9204826
rsi_divergence,RYTM,2025-06-26,2025-08-28,63,61.445,104.23,32,1363.8184,69.36174627715845,5.3016000000000005,1966.24,3335.36,HEALTHCARE,25.15413205025713,50.0,0.0337403598972713,25.420581563208906,50.0,50.0,50.0,0.0,0.1606683804631969,0.0,0.0,50.0,91.22545312893836,0.93017185
rsi_divergence,BOTJ,2025-06-25,2025-08-28,64,13.7,15.55,145,264.00875,13.29014598540146,4.24125,1986.5,2254.75,FINANCIAL SERVICES,64.71269877835655,50.0,84.79605690411076,59.5,50.0,50.0,50.0,61.99014226027688,100.0,100.0,100.0,50.0,50.0,0.93235075
rsi_divergence,ACB,2025-07-16,2025-08-28,43,4.48,5.62,446,503.9353999999999,25.22098214285713,4.5046,1998.08,2506.52,HEALTHCARE,50.029423584231154,50.0,21.0,78.23359877715046,50.0,50.0,50.0,0.0,0.0,100.0,100.0,100.0,27.44532925716821,0.9558434
rsi_divergence,INTR,2025-07-22,2025-08-28,37,6.71,8.61,298,561.6346399999998,28.08763040238449,4.56536,1999.58,2565.78,FINANCIAL SERVICES,39.393460569697794,50.0,0.0,67.33370755793469,50.0,50.0,50.0,0.0,0.0,0.0,85.5403163468667,100.0,50.0,0.9531097
rsi_divergence,ONFOW,2025-06-09,2025-08-29,81,0.102,0.2314,19607,2530.6088262000003,126.5358823529412,6.536973799999999,1999.914,4537.0598,COMMUNICATION SERVICES,30.24031392300028,50.0,17.99186037272812,22.95,50.0,50.0,50.0,7.479650931820295,50.0,0.0,0.0,50.0,100.0,0.9423365
rsi_divergence,PINE,2025-07-10,2025-08-29,50,14.52,15.27,137,98.66876999999975,4.960123966942137,4.08123,1989.24,2091.99,REAL ESTATE,33.21503595162396,50.0,35.0,15.191282210658706,50.0,50.0,50.0,50.0,0.0,100.0,0.0,73.22117695529539,26.06824925816021,0.957405
rsi_divergence,NSA,2025-05-28,2025-08-29,93,33.74,32.23,59,-92.98223000000036,-4.670924718435111,3.89223,1990.66,1901.57,REAL ESTATE,69.41078481379088,50.0,99.84255526513977,58.71394581263162,50.0,50.0,50.0,100.0,100.0,99.47518421713256,56.49887123612848,100.0,54.91893957783506,0.95572513
rsi_divergence,PLYM,2025-08-06,2025-08-29,23,14.25,22.0,140,1079.925,54.13157894736842,5.075,1995.0,3080.0,REAL ESTATE,34.64204826204619,50.0,43.44278136981277,11.193912970611692,50.0,50.0,50.0,71.10695342453191,50.0,0.0,0.0,4.9221101598837045,57.266295232403465,0.9268864
rsi_divergence,VOXR,2025-07-10,2025-08-29,50,3.08,3.68,649,385.01276000000007,19.261038961038963,4.38724,1998.92,2388.32,BASIC MATERIALS,38.99763569234388,50.0,27.02801790043991,39.93644054470209,50.0,50.0,50.0,56.55472717742128,53.29854424172358,0.0,0.0,83.12146848234029,50.0,0.9558725
rsi_divergence,AMTB,2025-06-05,2025-09-04,91,17.0,21.65,117,539.5279499999997,27.125588235294103,4.52205,1989.0,2533.05,FINANCIAL SERVICES,51.76683931751249,50.0,76.0279106651048,29.934202347140907,50.0,50.0,50.0,51.5399471173098,84.70643939393626,100.0,31.58860725577373,25.270885804618988,50.0,0.9341099
rsi_divergence,HGV,2025-08-21,2025-09-04,14,43.39,47.99,46,207.3965199999999,10.390919566720438,4.20348,1995.94,2207.54,CONSUMER CYCLICAL,28.82455896469435,50.0,15.917515912318043,20.799349157733516,50.0,50.0,50.0,20.50807549508233,25.7142857142837,0.0,0.0,60.24999999999993,9.081163859111788,0.92627656
rsi_divergence,FHB,2025-08-07,2025-09-04,28,23.66,26.13,84,203.29764000000003,10.22912087912088,4.18236,1987.44,2194.92,FINANCIAL SERVICES,62.18762484457177,50.0,51.61569833803553,84.27777762652953,50.0,50.0,50.0,81.95474902480797,62.7793290937078,0.0,100.0,100.0,47.592592088431765,0.95497745
rsi_divergence,XP,2025-07-31,2025-09-05,36,16.14,18.91,123,336.3988499999998,16.945167286245344,4.31115,1985.22,2325.93,FINANCIAL SERVICES,69.79436746709591,50.0,100.0,59.68931607969385,50.0,50.0,50.0,100.0,100.0,100.0,100.0,8.90053169988494,56.7305218990946,0.9184551
rsi_divergence,ESNT,2025-07-18,2025-09-05,49,55.69,63.86,35,281.76575,14.455826898904652,4.1842500000000005,1949.15,2235.1,FINANCIAL SERVICES,66.78486738050307,50.0,74.46802440342343,75.6188803746275,50.0,50.0,50.0,100.0,90.72389854763532,24.16951613044277,100.0,100.0,63.21129558677451,0.94322854
rsi_divergence,USGO,2025-08-13,2025-09-08,26,7.73,9.38,258,421.2856200000003,21.12406209573093,4.414380000000001,1994.34,2420.0400000000004,BASIC MATERIALS,50.0,50.0,,,50.0,50.0,50.0,14.890603732297286,,0.0,,,,0.9287398
